event_id,participant,event_type,verified,notes,event_ts,duration_sec,distance_px,start_x,start_y,end_x,end_y,window_start,window_end,plot_path
703,260809_LL_W_AI,annotation,,,2026-08-09 14:51:44.304,1.282,18.5,1214.1,440.0,1201.2,426.8,2026-08-09 14:51:34.304,2026-08-09 14:51:54.304,plots\260809_LL_W_AI\event_0703.png
704,260809_LL_W_AI,annotation,,,2026-08-09 14:52:02.920,1.086,24.9,771.2,352.4,796.1,353.8,2026-08-09 14:51:52.920,2026-08-09 14:52:12.920,plots\260809_LL_W_AI\event_0704.png
705,260809_LL_W_AI,annotation,,,2026-08-09 14:52:05.303,0.923,69.4,781.8,355.0,837.0,397.1,2026-08-09 14:51:55.303,2026-08-09 14:52:15.303,plots\260809_LL_W_AI\event_0705.png
706,260809_LL_W_AI,annotation,,,2026-08-09 14:52:40.007,2.737,28.4,1393.9,455.4,1419.0,442.1,2026-08-09 14:52:30.007,2026-08-09 14:52:50.007,plots\260809_LL_W_AI\event_0706.png
707,260809_LL_W_AI,annotation,,,2026-08-09 14:53:47.749,1.564,6.5,1044.5,656.7,1038.3,655.0,2026-08-09 14:53:37.749,2026-08-09 14:53:57.749,plots\260809_LL_W_AI\event_0707.png
708,260809_LL_W_AI,annotation,,,2026-08-09 14:53:49.532,0.301,66.7,985.6,648.1,1045.4,618.4,2026-08-09 14:53:39.532,2026-08-09 14:53:59.532,plots\260809_LL_W_AI\event_0708.png
709,260809_LL_W_AI,annotation,,,2026-08-09 14:53:50.117,0.351,10.3,1000.0,626.2,1009.0,621.2,2026-08-09 14:53:40.117,2026-08-09 14:54:00.117,plots\260809_LL_W_AI\event_0709.png
710,260809_LL_W_AI,annotation,,,2026-08-09 14:53:52.878,0.118,1.3,1459.9,609.3,1461.3,609.3,2026-08-09 14:53:42.878,2026-08-09 14:54:02.878,plots\260809_LL_W_AI\event_0710.png
711,260809_LL_W_AI,annotation,,,2026-08-09 14:54:02.972,0.615,92.7,740.4,386.5,818.4,436.6,2026-08-09 14:53:52.972,2026-08-09 14:54:12.972,plots\260809_LL_W_AI\event_0711.png
712,260809_LL_W_AI,deletion,,,2026-08-09 14:54:29.787,0.088,0.0,1044.7,782.9,1044.7,782.9,2026-08-09 14:54:19.787,2026-08-09 14:54:39.787,plots\260809_LL_W_AI\event_0712.png
713,260809_LL_W_AI,annotation,,,2026-08-09 14:55:03.087,1.138,27.7,1109.8,633.0,1099.0,607.5,2026-08-09 14:54:53.087,2026-08-09 14:55:13.087,plots\260809_LL_W_AI\event_0713.png
714,260809_LL_W_AI,annotation,,,2026-08-09 14:55:04.457,0.286,33.7,1091.3,628.8,1124.3,635.2,2026-08-09 14:54:54.457,2026-08-09 14:55:14.457,plots\260809_LL_W_AI\event_0714.png
715,260809_LL_W_AI,annotation,,,2026-08-09 14:55:14.917,1.509,162.7,960.1,658.1,1074.8,773.6,2026-08-09 14:55:04.917,2026-08-09 14:55:24.917,plots\260809_LL_W_AI\event_0715.png
716,260809_LL_W_AI,annotation,,,2026-08-09 14:56:44.056,0.113,0.3,960.2,784.4,960.4,784.6,2026-08-09 14:56:34.056,2026-08-09 14:56:54.056,plots\260809_LL_W_AI\event_0716.png
717,260809_LL_W_AI,annotation,,,2026-08-09 14:57:12.775,0.75,70.7,1273.6,449.2,1323.4,499.4,2026-08-09 14:57:02.775,2026-08-09 14:57:22.775,plots\260809_LL_W_AI\event_0717.png
718,260809_LL_W_AI,annotation,,,2026-08-09 14:57:35.432,0.111,1.4,836.2,526.3,836.6,527.6,2026-08-09 14:57:25.432,2026-08-09 14:57:45.432,plots\260809_LL_W_AI\event_0718.png
719,260809_LL_W_AI,annotation,,,2026-08-09 15:27:44.495,0.249,213.6,911.7,524.2,1123.0,555.1,2026-08-09 15:27:34.495,2026-08-09 15:27:54.495,plots\260809_LL_W_AI\event_0719.png
720,260809_LL_W_AI,annotation,,,2026-08-09 15:27:45.029,0.232,273.7,924.9,547.6,1194.1,498.3,2026-08-09 15:27:35.029,2026-08-09 15:27:55.029,plots\260809_LL_W_AI\event_0720.png
721,260809_LL_W_AI,annotation,,,2026-08-09 15:27:46.612,0.187,129.9,1158.9,521.4,1029.1,527.2,2026-08-09 15:27:36.612,2026-08-09 15:27:56.612,plots\260809_LL_W_AI\event_0721.png
722,260809_LL_W_AI,annotation,,,2026-08-09 15:27:47.102,0.297,99.5,1099.9,520.8,1188.8,475.9,2026-08-09 15:27:37.102,2026-08-09 15:27:57.102,plots\260809_LL_W_AI\event_0722.png
723,260809_LL_W_AI,annotation,,,2026-08-09 15:27:47.616,0.189,97.1,1013.7,545.4,1109.0,527.1,2026-08-09 15:27:37.616,2026-08-09 15:27:57.616,plots\260809_LL_W_AI\event_0723.png
724,260809_LL_W_AI,annotation,,,2026-08-09 15:27:48.128,0.224,109.9,964.6,547.6,1021.6,641.6,2026-08-09 15:27:38.128,2026-08-09 15:27:58.128,plots\260809_LL_W_AI\event_0724.png
725,260809_LL_W_AI,annotation,,,2026-08-09 15:27:48.713,0.249,204.4,964.5,602.5,1156.1,531.3,2026-08-09 15:27:38.713,2026-08-09 15:27:58.713,plots\260809_LL_W_AI\event_0725.png
726,260809_LL_W_AI,annotation,,,2026-08-09 15:27:49.238,0.276,264.5,957.9,577.6,1212.2,650.2,2026-08-09 15:27:39.238,2026-08-09 15:27:59.238,plots\260809_LL_W_AI\event_0726.png
727,260809_LL_W_AI,annotation,,,2026-08-09 15:27:49.852,0.254,216.1,995.3,624.2,1202.7,563.3,2026-08-09 15:27:39.852,2026-08-09 15:27:59.852,plots\260809_LL_W_AI\event_0727.png
728,260809_LL_W_AI,annotation,,,2026-08-09 15:27:54.568,1.036,34.0,1193.6,505.9,1223.4,522.2,2026-08-09 15:27:44.568,2026-08-09 15:28:04.568,plots\260809_LL_W_AI\event_0728.png
729,260809_LL_W_AI,deletion,,,2026-08-09 15:29:45.726,0.098,0.0,974.8,714.7,974.8,714.7,2026-08-09 15:29:35.726,2026-08-09 15:29:55.726,plots\260809_LL_W_AI\event_0729.png
730,260809_LL_W_AI,annotation,,,2026-08-09 15:31:28.745,0.757,65.8,975.9,542.1,1023.3,587.8,2026-08-09 15:31:18.745,2026-08-09 15:31:38.745,plots\260809_LL_W_AI\event_0730.png
731,260809_LL_W_AI,annotation,,,2026-08-09 15:31:31.168,0.695,77.9,970.7,538.9,1025.0,594.8,2026-08-09 15:31:21.168,2026-08-09 15:31:41.168,plots\260809_LL_W_AI\event_0731.png
732,260809_LL_W_AI,annotation,,,2026-08-09 15:31:35.376,0.494,76.3,931.4,570.6,987.4,622.5,2026-08-09 15:31:25.376,2026-08-09 15:31:45.376,plots\260809_LL_W_AI\event_0732.png
733,260809_LL_W_AI,annotation,,,2026-08-09 15:31:39.780,0.184,1.2,128.0,121.9,126.9,122.1,2026-08-09 15:31:29.780,2026-08-09 15:31:49.780,plots\260809_LL_W_AI\event_0733.png
734,260809_LL_W_AI,annotation,,,2026-08-09 15:31:45.111,0.255,133.2,1053.2,549.3,1186.4,550.6,2026-08-09 15:31:35.111,2026-08-09 15:31:55.111,plots\260809_LL_W_AI\event_0734.png
735,260809_LL_W_AI,annotation,,,2026-08-09 15:31:45.651,0.292,305.2,827.5,560.2,1130.9,526.6,2026-08-09 15:31:35.651,2026-08-09 15:31:55.651,plots\260809_LL_W_AI\event_0735.png
736,260809_LL_W_AI,annotation,,,2026-08-09 15:31:55.311,0.643,62.7,1016.8,530.0,1057.4,577.8,2026-08-09 15:31:45.311,2026-08-09 15:32:05.311,plots\260809_LL_W_AI\event_0736.png
737,260809_LL_W_AI,annotation,,,2026-08-09 15:31:56.070,1.084,47.8,1058.6,571.1,1067.3,524.1,2026-08-09 15:31:46.070,2026-08-09 15:32:06.070,plots\260809_LL_W_AI\event_0737.png
738,260809_LL_W_AI,annotation,,,2026-08-09 15:31:59.254,2.07,10.4,1008.9,538.7,998.6,537.2,2026-08-09 15:31:49.254,2026-08-09 15:32:09.254,plots\260809_LL_W_AI\event_0738.png
739,260809_LL_W_AI,annotation,,,2026-08-09 15:32:01.950,1.655,78.5,1014.3,548.9,1073.2,600.8,2026-08-09 15:31:51.950,2026-08-09 15:32:11.950,plots\260809_LL_W_AI\event_0739.png
740,260809_LL_W_AI,annotation,,,2026-08-09 15:32:04.956,1.883,117.9,1037.7,604.4,1119.0,519.0,2026-08-09 15:31:54.956,2026-08-09 15:32:14.956,plots\260809_LL_W_AI\event_0740.png
741,260809_LL_W_AI,annotation,,,2026-08-09 15:32:07.467,2.123,15.5,1031.9,551.3,1018.6,543.4,2026-08-09 15:31:57.467,2026-08-09 15:32:17.467,plots\260809_LL_W_AI\event_0741.png
742,260809_LL_W_AI,annotation,,,2026-08-09 15:32:13.628,0.634,103.8,1058.4,579.2,1129.8,654.6,2026-08-09 15:32:03.628,2026-08-09 15:32:23.628,plots\260809_LL_W_AI\event_0742.png
743,260809_LL_W_AI,annotation,,,2026-08-09 15:32:15.920,1.058,16.7,1064.3,652.6,1048.0,648.7,2026-08-09 15:32:05.920,2026-08-09 15:32:25.920,plots\260809_LL_W_AI\event_0743.png
744,260809_LL_W_AI,annotation,,,2026-08-09 15:32:22.656,1.073,93.1,909.0,515.9,985.6,568.7,2026-08-09 15:32:12.656,2026-08-09 15:32:32.656,plots\260809_LL_W_AI\event_0744.png
745,260809_LL_W_AI,annotation,,,2026-08-09 15:32:26.397,0.505,72.2,1053.1,593.8,1105.2,643.8,2026-08-09 15:32:16.397,2026-08-09 15:32:36.397,plots\260809_LL_W_AI\event_0745.png
746,260809_LL_W_AI,annotation,,,2026-08-09 15:32:29.218,0.429,88.9,890.2,586.3,963.7,636.3,2026-08-09 15:32:19.218,2026-08-09 15:32:39.218,plots\260809_LL_W_AI\event_0746.png
747,260809_LL_W_AI,annotation,,,2026-08-09 15:32:37.235,0.998,50.3,874.0,535.1,914.7,564.6,2026-08-09 15:32:27.235,2026-08-09 15:32:47.235,plots\260809_LL_W_AI\event_0747.png
748,260809_LL_W_AI,annotation,,,2026-08-09 15:32:45.014,0.518,45.4,892.8,547.1,929.6,573.8,2026-08-09 15:32:35.014,2026-08-09 15:32:55.014,plots\260809_LL_W_AI\event_0748.png
749,260809_LL_W_AI,annotation,,,2026-08-09 15:32:51.554,0.974,50.2,904.0,542.2,942.8,574.1,2026-08-09 15:32:41.554,2026-08-09 15:33:01.554,plots\260809_LL_W_AI\event_0749.png
750,260809_LL_W_AI,annotation,,,2026-08-09 15:32:57.395,0.586,50.3,1094.0,533.9,1131.6,567.3,2026-08-09 15:32:47.395,2026-08-09 15:33:07.395,plots\260809_LL_W_AI\event_0750.png
751,260809_LL_W_AI,annotation,,,2026-08-09 15:33:01.088,0.645,48.8,915.1,530.6,956.0,557.2,2026-08-09 15:32:51.088,2026-08-09 15:33:11.088,plots\260809_LL_W_AI\event_0751.png
752,260809_LL_W_AI,annotation,,,2026-08-09 15:33:09.495,0.823,85.9,889.9,505.8,945.1,571.6,2026-08-09 15:32:59.495,2026-08-09 15:33:19.495,plots\260809_LL_W_AI\event_0752.png
753,260809_LL_W_AI,annotation,,,2026-08-09 15:33:52.649,1.904,134.4,944.1,511.8,1072.1,552.8,2026-08-09 15:33:42.649,2026-08-09 15:34:02.649,plots\260809_LL_W_AI\event_0753.png
754,260809_LL_W_AI,annotation,,,2026-08-09 15:34:01.715,0.818,57.5,1030.3,474.4,1074.0,511.8,2026-08-09 15:33:51.715,2026-08-09 15:34:11.715,plots\260809_LL_W_AI\event_0754.png
755,260809_LL_W_AI,annotation,,,2026-08-09 15:35:30.944,0.227,189.3,1058.9,539.4,1248.1,535.4,2026-08-09 15:35:20.944,2026-08-09 15:35:40.944,plots\260809_LL_W_AI\event_0755.png
756,260809_LL_W_AI,annotation,,,2026-08-09 15:35:31.445,0.236,170.8,1005.5,542.9,1168.8,492.5,2026-08-09 15:35:21.445,2026-08-09 15:35:41.445,plots\260809_LL_W_AI\event_0756.png
757,260809_LL_W_AI,annotation,,,2026-08-09 15:35:42.396,1.116,49.8,858.8,562.8,905.5,545.5,2026-08-09 15:35:32.396,2026-08-09 15:35:52.396,plots\260809_LL_W_AI\event_0757.png
758,260809_LL_W_AI,annotation,,,2026-08-09 15:35:43.769,0.486,14.4,983.0,603.8,982.9,618.2,2026-08-09 15:35:33.769,2026-08-09 15:35:53.769,plots\260809_LL_W_AI\event_0758.png
759,260809_LL_W_AI,annotation,,,2026-08-09 15:35:44.445,0.545,45.7,1051.5,614.7,1095.8,603.4,2026-08-09 15:35:34.445,2026-08-09 15:35:54.445,plots\260809_LL_W_AI\event_0759.png
760,260809_LL_W_AI,annotation,,,2026-08-09 15:35:45.256,1.085,40.9,1056.5,614.6,1017.7,601.6,2026-08-09 15:35:35.256,2026-08-09 15:35:55.256,plots\260809_LL_W_AI\event_0760.png
761,260809_LL_W_AI,annotation,,,2026-08-09 15:35:46.537,1.453,33.6,1093.6,627.8,1075.8,656.2,2026-08-09 15:35:36.537,2026-08-09 15:35:56.537,plots\260809_LL_W_AI\event_0761.png
762,260809_LL_W_AI,annotation,,,2026-08-09 15:35:48.523,0.592,6.9,1087.2,638.9,1089.7,645.3,2026-08-09 15:35:38.523,2026-08-09 15:35:58.523,plots\260809_LL_W_AI\event_0762.png
763,260809_LL_W_AI,annotation,,,2026-08-09 15:35:54.253,0.972,73.1,874.8,587.8,921.4,644.1,2026-08-09 15:35:44.253,2026-08-09 15:36:04.253,plots\260809_LL_W_AI\event_0763.png
764,260809_LL_W_AI,deletion,,,2026-08-09 15:36:21.592,0.096,0.0,1116.6,614.9,1116.6,614.9,2026-08-09 15:36:11.592,2026-08-09 15:36:31.592,plots\260809_LL_W_AI\event_0764.png
765,260809_LL_W_AI,annotation,,,2026-08-09 15:38:36.837,0.128,0.2,276.5,222.5,276.5,222.7,2026-08-09 15:38:26.837,2026-08-09 15:38:46.837,plots\260809_LL_W_AI\event_0765.png
766,260809_LL_W_AI,annotation,,,2026-08-09 15:38:38.984,0.211,134.1,1081.6,596.9,1214.1,616.9,2026-08-09 15:38:28.984,2026-08-09 15:38:48.984,plots\260809_LL_W_AI\event_0766.png
767,260809_LL_W_AI,annotation,,,2026-08-09 15:38:39.517,0.219,161.4,985.0,610.6,1142.8,576.9,2026-08-09 15:38:29.517,2026-08-09 15:38:49.517,plots\260809_LL_W_AI\event_0767.png
768,260809_LL_W_AI,annotation,,,2026-08-09 15:38:40.018,0.466,108.5,1010.2,592.8,1116.1,569.2,2026-08-09 15:38:30.018,2026-08-09 15:38:50.018,plots\260809_LL_W_AI\event_0768.png
769,260809_LL_W_AI,annotation,,,2026-08-09 15:38:59.908,0.104,2.3,827.0,766.7,828.8,768.1,2026-08-09 15:38:49.908,2026-08-09 15:39:09.908,plots\260809_LL_W_AI\event_0769.png
770,260809_LL_W_AI,deletion,,,2026-08-09 15:39:08.212,0.096,0.0,835.0,777.4,835.0,777.4,2026-08-09 15:38:58.212,2026-08-09 15:39:18.212,plots\260809_LL_W_AI\event_0770.png
771,260809_LL_W_AI,deletion,,,2026-08-09 15:40:05.411,0.089,0.0,865.0,572.2,865.0,572.2,2026-08-09 15:39:55.411,2026-08-09 15:40:15.411,plots\260809_LL_W_AI\event_0771.png
772,260809_LL_W_AI,annotation,,,2026-08-09 15:40:57.846,0.308,169.2,848.8,553.6,1016.3,577.6,2026-08-09 15:40:47.846,2026-08-09 15:41:07.846,plots\260809_LL_W_AI\event_0772.png
773,260809_LL_W_AI,annotation,,,2026-08-09 15:40:58.370,0.218,157.0,865.2,575.3,1020.0,548.8,2026-08-09 15:40:48.370,2026-08-09 15:41:08.370,plots\260809_LL_W_AI\event_0773.png
774,260809_LL_W_AI,annotation,,,2026-08-09 15:41:03.171,0.119,0.5,1218.4,583.2,1218.9,582.9,2026-08-09 15:40:53.171,2026-08-09 15:41:13.171,plots\260809_LL_W_AI\event_0774.png
775,260809_LL_W_AI,annotation,,,2026-08-09 15:41:09.460,1.06,20.6,1045.2,534.8,1063.9,526.1,2026-08-09 15:40:59.460,2026-08-09 15:41:19.460,plots\260809_LL_W_AI\event_0775.png
776,260809_LL_W_AI,annotation,,,2026-08-09 15:41:10.753,0.397,18.4,1148.5,544.7,1133.5,534.0,2026-08-09 15:41:00.753,2026-08-09 15:41:20.753,plots\260809_LL_W_AI\event_0776.png
777,260809_LL_W_AI,annotation,,,2026-08-09 15:41:12.827,0.776,49.6,1061.8,534.2,1095.3,570.9,2026-08-09 15:41:02.827,2026-08-09 15:41:22.827,plots\260809_LL_W_AI\event_0777.png
778,260809_LL_W_AI,annotation,,,2026-08-09 15:41:16.025,0.578,70.0,897.5,572.6,955.3,612.2,2026-08-09 15:41:06.025,2026-08-09 15:41:26.025,plots\260809_LL_W_AI\event_0778.png
779,260809_LL_W_AI,annotation,,,2026-08-09 15:41:21.373,0.698,51.5,1038.8,633.7,1088.0,618.4,2026-08-09 15:41:11.373,2026-08-09 15:41:31.373,plots\260809_LL_W_AI\event_0779.png
780,260809_LL_W_AI,deletion,,,2026-08-09 15:41:23.842,0.097,0.0,1084.5,626.3,1084.5,626.3,2026-08-09 15:41:13.842,2026-08-09 15:41:33.842,plots\260809_LL_W_AI\event_0780.png
781,260809_LL_W_AI,annotation,,,2026-08-09 15:42:43.904,0.111,1.0,129.7,116.7,128.7,117.2,2026-08-09 15:42:33.904,2026-08-09 15:42:53.904,plots\260809_LL_W_AI\event_0781.png
782,260809_LL_W_AI,annotation,,,2026-08-09 15:42:59.505,0.344,635.2,61.1,430.5,696.3,421.1,2026-08-09 15:42:49.505,2026-08-09 15:43:09.505,plots\260809_LL_W_AI\event_0782.png
783,260809_LL_W_AI,annotation,,,2026-08-09 15:43:01.529,0.285,198.3,753.0,553.0,949.6,526.8,2026-08-09 15:42:51.529,2026-08-09 15:43:11.529,plots\260809_LL_W_AI\event_0783.png
784,260809_LL_W_AI,annotation,,,2026-08-09 15:43:02.076,0.225,193.4,809.6,555.6,997.5,509.7,2026-08-09 15:42:52.076,2026-08-09 15:43:12.076,plots\260809_LL_W_AI\event_0784.png
785,260809_LL_W_AI,annotation,,,2026-08-09 15:43:13.965,1.505,28.4,1115.4,622.6,1143.5,618.8,2026-08-09 15:43:03.965,2026-08-09 15:43:23.965,plots\260809_LL_W_AI\event_0785.png
786,260809_LL_W_AI,annotation,,,2026-08-09 15:43:15.983,0.462,5.3,1079.0,597.9,1079.3,592.6,2026-08-09 15:43:05.983,2026-08-09 15:43:25.983,plots\260809_LL_W_AI\event_0786.png
787,260809_LL_W_AI,annotation,,,2026-08-09 15:43:18.010,0.94,115.4,1102.7,623.0,1189.2,699.4,2026-08-09 15:43:08.010,2026-08-09 15:43:28.010,plots\260809_LL_W_AI\event_0787.png
788,260809_LL_W_AI,annotation,,,2026-08-09 15:43:26.894,0.867,62.5,1085.0,601.8,1131.3,643.8,2026-08-09 15:43:16.894,2026-08-09 15:43:36.894,plots\260809_LL_W_AI\event_0788.png
789,260809_LL_W_AI,annotation,,,2026-08-09 15:43:36.771,1.687,74.5,955.2,552.0,1010.2,602.4,2026-08-09 15:43:26.771,2026-08-09 15:43:46.771,plots\260809_LL_W_AI\event_0789.png
790,260809_LL_W_AI,annotation,,,2026-08-09 15:43:59.061,0.945,36.0,951.3,588.1,978.4,611.8,2026-08-09 15:43:49.061,2026-08-09 15:44:09.061,plots\260809_LL_W_AI\event_0790.png
791,260809_LL_W_AI,annotation,,,2026-08-09 15:44:12.576,1.447,82.2,1120.8,553.6,1181.6,608.9,2026-08-09 15:44:02.576,2026-08-09 15:44:22.576,plots\260809_LL_W_AI\event_0791.png
792,260809_LL_W_AI,annotation,,,2026-08-09 15:44:22.193,0.899,62.8,1133.1,575.8,1179.9,617.6,2026-08-09 15:44:12.193,2026-08-09 15:44:32.193,plots\260809_LL_W_AI\event_0792.png
793,260809_LL_W_AI,annotation,,,2026-08-09 15:44:27.465,0.584,74.7,939.4,582.0,991.5,635.5,2026-08-09 15:44:17.465,2026-08-09 15:44:37.465,plots\260809_LL_W_AI\event_0793.png
794,260809_LL_W_AI,annotation,,,2026-08-09 15:44:44.753,0.704,64.6,927.7,563.7,981.5,599.5,2026-08-09 15:44:34.753,2026-08-09 15:44:54.753,plots\260809_LL_W_AI\event_0794.png
795,260809_LL_W_AI,annotation,,,2026-08-09 15:44:48.494,0.93,46.2,966.0,548.4,998.9,580.9,2026-08-09 15:44:38.494,2026-08-09 15:44:58.494,plots\260809_LL_W_AI\event_0795.png
796,260809_LL_W_AI,annotation,,,2026-08-09 15:44:56.813,0.63,53.6,1066.3,547.6,1102.1,587.5,2026-08-09 15:44:46.813,2026-08-09 15:45:06.813,plots\260809_LL_W_AI\event_0796.png
797,260809_LL_W_AI,annotation,,,2026-08-09 15:45:00.526,1.055,65.1,1045.8,529.5,1094.0,573.3,2026-08-09 15:44:50.526,2026-08-09 15:45:10.526,plots\260809_LL_W_AI\event_0797.png
798,260809_LL_W_AI,annotation,,,2026-08-09 15:45:08.504,0.96,47.9,1045.6,519.9,1079.3,554.0,2026-08-09 15:44:58.504,2026-08-09 15:45:18.504,plots\260809_LL_W_AI\event_0798.png
799,260809_LL_W_AI,annotation,,,2026-08-09 15:46:39.270,0.353,164.1,948.4,557.9,1111.2,537.2,2026-08-09 15:46:29.270,2026-08-09 15:46:49.270,plots\260809_LL_W_AI\event_0799.png
800,260809_LL_W_AI,annotation,,,2026-08-09 15:46:39.869,0.329,171.8,936.4,594.5,1103.6,554.6,2026-08-09 15:46:29.869,2026-08-09 15:46:49.869,plots\260809_LL_W_AI\event_0800.png
801,260809_LL_W_AI,annotation,,,2026-08-09 15:46:41.137,1.057,27.2,1187.8,590.6,1162.0,582.1,2026-08-09 15:46:31.137,2026-08-09 15:46:51.137,plots\260809_LL_W_AI\event_0801.png
802,260809_LL_W_AI,annotation,,,2026-08-09 15:46:42.587,1.286,6.9,1165.2,590.7,1167.8,597.1,2026-08-09 15:46:32.587,2026-08-09 15:46:52.587,plots\260809_LL_W_AI\event_0802.png
803,260809_LL_W_AI,annotation,,,2026-08-09 15:46:45.502,0.337,8.6,1174.3,613.2,1176.3,621.5,2026-08-09 15:46:35.502,2026-08-09 15:46:55.502,plots\260809_LL_W_AI\event_0803.png
804,260809_LL_W_AI,annotation,,,2026-08-09 15:48:14.361,0.111,0.6,123.9,119.0,123.4,119.5,2026-08-09 15:48:04.361,2026-08-09 15:48:24.361,plots\260809_LL_W_AI\event_0804.png
805,260809_LL_W_AI,annotation,,,2026-08-09 15:48:17.759,0.368,155.3,832.2,545.5,985.4,520.3,2026-08-09 15:48:07.759,2026-08-09 15:48:27.759,plots\260809_LL_W_AI\event_0805.png
806,260809_LL_W_AI,annotation,,,2026-08-09 15:48:18.343,0.21,171.5,1035.7,521.5,1206.0,500.7,2026-08-09 15:48:08.343,2026-08-09 15:48:28.343,plots\260809_LL_W_AI\event_0806.png
807,260809_LL_W_AI,annotation,,,2026-08-09 15:48:20.287,0.208,48.9,1088.3,529.5,1134.5,513.4,2026-08-09 15:48:10.287,2026-08-09 15:48:30.287,plots\260809_LL_W_AI\event_0807.png
808,260809_LL_W_AI,annotation,,,2026-08-09 15:48:48.945,1.094,6.1,1012.0,507.3,1010.7,501.4,2026-08-09 15:48:38.945,2026-08-09 15:48:58.945,plots\260809_LL_W_AI\event_0808.png
809,260809_LL_W_AI,annotation,,,2026-08-09 15:48:50.286,0.502,8.2,1032.8,525.3,1024.6,526.5,2026-08-09 15:48:40.286,2026-08-09 15:49:00.286,plots\260809_LL_W_AI\event_0809.png
810,260809_LL_W_AI,annotation,,,2026-08-09 15:48:52.442,1.226,30.3,1018.2,509.2,1040.5,529.7,2026-08-09 15:48:42.442,2026-08-09 15:49:02.442,plots\260809_LL_W_AI\event_0810.png
811,260809_LL_W_AI,annotation,,,2026-08-09 15:50:05.000,0.33,149.6,824.4,626.1,970.6,594.2,2026-08-09 15:49:55.000,2026-08-09 15:50:15.000,plots\260809_LL_W_AI\event_0811.png
812,260809_LL_W_AI,annotation,,,2026-08-09 15:50:05.558,0.207,232.0,878.2,602.5,1106.4,560.6,2026-08-09 15:49:55.558,2026-08-09 15:50:15.558,plots\260809_LL_W_AI\event_0812.png
813,260809_LL_W_AI,annotation,,,2026-08-09 15:50:06.759,0.342,47.5,1036.8,576.8,989.5,581.0,2026-08-09 15:49:56.759,2026-08-09 15:50:16.759,plots\260809_LL_W_AI\event_0813.png
814,260809_LL_W_AI,annotation,,,2026-08-09 15:50:07.276,0.26,59.5,1000.4,576.1,1057.4,558.9,2026-08-09 15:49:57.276,2026-08-09 15:50:17.276,plots\260809_LL_W_AI\event_0814.png
815,260809_LL_W_AI,annotation,,,2026-08-09 15:51:15.650,0.681,19.8,1128.4,615.9,1125.4,635.5,2026-08-09 15:51:05.650,2026-08-09 15:51:25.650,plots\260809_LL_W_AI\event_0815.png
816,260809_LL_W_AI,annotation,,,2026-08-09 15:51:16.679,0.395,20.4,1127.5,621.6,1144.5,610.4,2026-08-09 15:51:06.679,2026-08-09 15:51:26.679,plots\260809_LL_W_AI\event_0816.png
817,260809_LL_W_AI,annotation,,,2026-08-09 15:51:19.558,1.101,70.4,1117.4,609.7,1171.9,654.3,2026-08-09 15:51:09.558,2026-08-09 15:51:29.558,plots\260809_LL_W_AI\event_0817.png
818,260809_LL_W_AI,annotation,,,2026-08-09 15:51:22.605,0.613,56.4,1119.9,616.5,1165.2,650.2,2026-08-09 15:51:12.605,2026-08-09 15:51:32.605,plots\260809_LL_W_AI\event_0818.png
819,260809_LL_W_AI,annotation,,,2026-08-09 15:51:50.609,1.055,60.4,1028.3,500.7,1059.0,552.8,2026-08-09 15:51:40.609,2026-08-09 15:52:00.609,plots\260809_LL_W_AI\event_0819.png
820,260809_LL_W_AI,annotation,,,2026-08-09 15:52:41.172,0.113,0.2,123.4,123.3,123.4,123.1,2026-08-09 15:52:31.172,2026-08-09 15:52:51.172,plots\260809_LL_W_AI\event_0820.png
821,260809_LL_W_AI,annotation,,,2026-08-09 15:52:44.879,0.216,260.0,775.0,535.8,1034.4,519.9,2026-08-09 15:52:34.879,2026-08-09 15:52:54.879,plots\260809_LL_W_AI\event_0821.png
822,260809_LL_W_AI,annotation,,,2026-08-09 15:52:45.575,0.173,88.5,993.8,509.3,1080.2,490.1,2026-08-09 15:52:35.575,2026-08-09 15:52:55.575,plots\260809_LL_W_AI\event_0822.png
823,260809_LL_W_AI,annotation,,,2026-08-09 15:53:17.443,1.049,13.0,939.9,533.2,952.6,535.9,2026-08-09 15:53:07.443,2026-08-09 15:53:27.443,plots\260809_LL_W_AI\event_0823.png
824,260809_LL_W_AI,annotation,,,2026-08-09 15:53:18.778,0.675,12.9,979.6,551.5,968.6,544.6,2026-08-09 15:53:08.778,2026-08-09 15:53:28.778,plots\260809_LL_W_AI\event_0824.png
825,260809_LL_W_AI,annotation,,,2026-08-09 15:53:21.148,0.548,56.6,940.3,536.2,985.3,570.6,2026-08-09 15:53:11.148,2026-08-09 15:53:31.148,plots\260809_LL_W_AI\event_0825.png
826,260809_LL_W_AI,annotation,,,2026-08-09 15:54:26.585,0.278,146.5,893.3,468.4,1039.9,468.5,2026-08-09 15:54:16.585,2026-08-09 15:54:36.585,plots\260809_LL_W_AI\event_0826.png
827,260809_LL_W_AI,annotation,,,2026-08-09 15:54:27.350,0.151,223.7,1085.2,474.1,1308.9,470.2,2026-08-09 15:54:17.350,2026-08-09 15:54:37.350,plots\260809_LL_W_AI\event_0827.png
828,260809_LL_W_AI,annotation,,,2026-08-09 15:54:53.159,0.136,38.1,1113.4,529.9,1075.4,529.3,2026-08-09 15:54:43.159,2026-08-09 15:55:03.159,plots\260809_LL_W_AI\event_0828.png
